id,equipment_id,scheduled_date,completed_date,maintenance_type,description,parts_replaced,cost,technician_name,predicted_failure_component,ml_confidence_score,downtime_hours,is_completed,created_at
7cdc3494-3fbd-436a-b9cd-098372d89ab4,7e626839-b994-4621-bcde-ddb6fe962558,2026-03-28,2026-03-30,scheduled,Scheduled maintenance: hydraulic_system service,"[""boom""]",318.17,Lynn Garcia,,,0.2,True,2026-03-14
3126ca80-83d7-4a38-89c6-e5075648a0e8,da900d73-122f-44c7-b4c8-977bcf9fbe8a,2025-02-02,2025-02-06,predictive,Predictive maintenance: engine service,[],114.4,Michael Costa,filters,0.799,1.2,True,2025-01-26
92c908f1-8396-46f9-9837-b9a45b5583e1,24130e7e-cf6f-4437-a686-8de546e64bf9,2025-01-10,2025-01-15,scheduled,Scheduled maintenance: filters service,"[""tracks/tires"", ""engine""]",0.09,Timothy Armstrong,,,17.5,True,2025-01-04
1dbbec9e-957a-4b30-932d-3a2fa9972ccf,34f67dd0-61c6-4994-8301-feea4be369f0,2026-01-28,2026-01-28,inspection,Inspection maintenance: tracks/tires service,"[""electrical"", ""boom"", ""filters""]",1033.46,Charles Perry,,,3.0,True,2026-01-22
247be004-6139-454e-a414-429b75b6a3c9,2b98e130-e6ae-438b-bcf6-a122ba1e33b2,2025-12-10,2025-12-11,inspection,Inspection maintenance: electrical service,"[""filters""]",1110.09,Jamie Simpson,,,9.6,True,2025-12-05
855724fc-7bf4-4bde-8d15-e732fd9ac368,85ceefd0-0dcd-43e6-a1b3-2c32886dc130,2025-01-18,2025-01-19,scheduled,Scheduled maintenance: tracks/tires service,"[""transmission""]",649.61,Arthur King,,,16.3,True,2025-01-14
35d6bb66-37ca-4b32-9909-0d116bb2fe12,0f65b696-8a2c-4c6b-a171-c139dfaae23b,2025-06-27,2025-06-30,inspection,Inspection maintenance: engine service,"[""belts"", ""bucket"", ""filters""]",308.24,Jamie Daniels,,,1.1,True,2025-06-26
b5327bf2-3dff-4554-8872-7000f5263a6b,dee64018-fcb3-4090-a5be-57348cde4ce5,2024-12-13,2024-12-18,inspection,Inspection maintenance: boom service,[],264.26,Janice Glass,,,0.5,True,2024-11-29
4f2921fd-95d3-4542-856c-7095cc39e3e3,0e2e2d65-7058-4484-8176-fc5c68adb06f,2025-02-17,2025-02-22,predictive,Predictive maintenance: engine service,[],82.12,Caroline Golden,belts,0.973,1.9,True,2025-02-03
a442ca4b-79de-4e3f-95f3-a46f01a1c892,8ede79e4-703c-4fab-bba4-5094bb0a2cc7,2025-06-01,2025-06-01,predictive,Predictive maintenance: transmission service,"[""hydraulic_system"", ""boom""]",277.64,Kaitlyn Murphy,tracks/tires,0.943,13.0,True,2025-05-29
1f7de509-1367-42c3-91a0-820dfedcc7a3,31742f32-cee0-4b3f-81ad-3b795aebf7f5,2025-04-30,2025-05-04,emergency,Emergency maintenance: belts service,"[""transmission"", ""bucket"", ""tracks/tires""]",369.35,Brian Lewis,,,29.4,True,2025-04-20
f373c65c-fc91-4537-ab3e-76ac9e3c0edf,798bad4b-0934-4074-af03-e48a7794931d,2025-06-17,2025-06-20,scheduled,Scheduled maintenance: transmission service,"[""tracks/tires"", ""belts"", ""engine""]",472.3,Hannah Gay,,,0.6,True,2025-06-03
0b743dc0-5b57-47b5-bacf-8b7c1da4334a,4b215616-4579-4381-a2c1-209d11646376,2025-06-21,2025-06-25,emergency,Emergency maintenance: electrical service,"[""boom"", ""bucket"", ""hydraulic_system""]",807.88,Maria Sutton,,,13.4,True,2025-06-17
5427d30e-fa9a-4efb-a7c9-a26ca6aef672,3ccab184-a3f8-442d-b964-3f31eef59ba8,2025-02-27,2025-03-01,predictive,Predictive maintenance: tracks/tires service,[],587.14,Eric Davis,hydraulic_system,0.896,8.3,True,2025-02-15
5a538cb8-7fea-49c8-8f90-29756b29b3c1,eefb49ea-1cbf-44c5-b9ed-38d99ab28113,2024-08-18,2024-08-22,inspection,Inspection maintenance: boom service,"[""boom"", ""electrical"", ""engine""]",783.09,James Gardner,,,9.9,True,2024-08-06
6a204e21-0093-407c-a4bb-dd56a36bf0fc,1507a05d-1306-40f6-92d1-706df48e3e96,2026-01-08,2026-01-13,scheduled,Scheduled maintenance: electrical service,"[""belts""]",969.03,Kerry Perez,,,2.4,True,2026-01-03
6c973862-6f32-4cf6-8cf0-a95f1ae24e1e,9522cc74-7330-47e0-bbb8-9b4e4146c7ee,2025-12-26,2025-12-30,predictive,Predictive maintenance: bucket service,"[""electrical""]",335.29,Linda Johnson,tracks/tires,0.886,5.4,True,2025-12-13
c4ce97a2-0212-472f-9bb8-1f7b75662f40,6362aa13-f90b-43d0-8f04-4e1394a1b586,2024-09-03,2024-09-05,inspection,Inspection maintenance: hydraulic_system service,"[""filters"", ""bucket"", ""transmission""]",80.84,Lauren Jackson,,,6.0,True,2024-08-28
77f3a80e-0eea-4be5-937f-1e479f903e36,0f7d5c97-b430-406b-90e3-da526bfca28c,2025-05-09,2025-05-12,inspection,Inspection maintenance: belts service,"[""tracks/tires"", ""engine"", ""belts""]",79.61,Andrew Martinez,,,12.2,True,2025-05-01
d1ac6552-683d-4b56-9238-348439a6c36f,01194123-b1ee-4dc5-a5b2-846bba440301,2026-05-12,2026-05-14,predictive,Predictive maintenance: filters service,[],869.6,Danielle Hudson,tracks/tires,0.774,3.7,True,2026-04-29
b536d8d7-a27d-4f0e-a339-ebeae4dc25cb,4f07e9ad-90f9-4b69-9f21-7bd4c505e044,2024-07-31,2024-08-05,inspection,Inspection maintenance: transmission service,"[""tracks/tires"", ""hydraulic_system""]",114.7,Thomas Wells,,,1.6,True,2024-07-29
353f0a88-9ae5-4118-9fa1-21069812e572,a9fa082c-7485-4391-8f10-e651e8511893,2026-04-03,2026-04-04,predictive,Predictive maintenance: electrical service,[],155.89,Alicia Jones,belts,0.859,3.1,True,2026-04-01
1a3abd9e-12fa-45eb-b0d3-f8b5c666ef7f,f2bac680-a9dc-420e-a636-9aaa6c9d3dae,2025-04-29,2025-05-01,inspection,Inspection maintenance: tracks/tires service,"[""filters"", ""boom"", ""electrical""]",83.0,Cynthia Perez,,,0.5,True,2025-04-25
60a606ec-df41-46d8-a211-de69047709c0,7edcfa59-db28-4bba-9f31-5f2b6b39f147,2025-01-18,2025-01-23,predictive,Predictive maintenance: tracks/tires service,[],905.66,Ryan Reynolds,transmission,0.923,5.4,True,2025-01-10
4d5b7a7a-7fbf-49fa-a408-064cc96219b4,c5021d1c-2288-4f78-98e5-46574e1ee7cd,2025-02-05,2025-02-07,inspection,Inspection maintenance: hydraulic_system service,"[""hydraulic_system"", ""filters""]",49.29,Beverly Wilkins,,,5.1,True,2025-01-23
ba83e8e2-fc28-48dc-b17a-29a6e21a9bed,90fa2865-4ccb-475d-9d8e-a88abca7b3f3,2025-07-27,2025-07-30,inspection,Inspection maintenance: hydraulic_system service,"[""transmission""]",883.12,Michael Miller,,,3.6,True,2025-07-22
565559cc-e5b1-485b-b085-d82f25c49ebd,5642a992-bebb-41f3-a1d4-3bb12ba707ce,2025-07-20,2025-07-23,predictive,Predictive maintenance: engine service,"[""engine"", ""belts"", ""hydraulic_system""]",86.15,Jennifer Smith,tracks/tires,0.973,6.7,True,2025-07-09
d90e2378-1397-4e87-b7bb-ddfcbc1fc3ab,58d7f473-b107-4c79-ad93-1552a4a76588,2024-12-20,2024-12-24,scheduled,Scheduled maintenance: belts service,"[""filters"", ""boom""]",206.0,Dr. Sara Lowe,,,0.5,True,2024-12-19
c84e2b14-a3f2-4880-90f9-b58de3eb372b,6eb3c128-7f31-49ca-8af6-cacf3145b1c2,2025-06-30,2025-06-30,emergency,Emergency maintenance: boom service,"[""transmission"", ""boom"", ""filters""]",648.53,Dana Hernandez,,,0.8,True,2025-06-26
48ff4b51-b217-45f9-8fce-1a4f3f103282,230650f2-7517-458c-9b85-c1f3b5badf91,2025-03-11,2025-03-11,scheduled,Scheduled maintenance: hydraulic_system service,"[""tracks/tires"", ""belts"", ""electrical""]",591.56,Andrew Kramer,,,8.2,True,2025-03-03
eca2b350-f894-4c12-8ba4-289cba5717d8,6eb3c128-7f31-49ca-8af6-cacf3145b1c2,2025-01-07,2025-01-11,emergency,Emergency maintenance: belts service,"[""transmission""]",197.28,James Williams,,,7.3,True,2025-01-02
0c8e657b-41fe-426b-8eab-14ddc581a9b4,302a2187-abca-48b5-824b-a164d18aa722,2026-02-10,2026-02-15,scheduled,Scheduled maintenance: tracks/tires service,"[""hydraulic_system""]",271.59,Pamela Baker,,,13.5,True,2026-02-07
2874b970-720d-4a8c-a20e-9ea894dce24f,207765ff-11bf-4aa6-9f0d-278560a93eee,2026-06-18,2026-06-20,inspection,Inspection maintenance: electrical service,"[""electrical""]",69.32,Kelly Hunter,,,5.2,True,2026-06-09
d61e9850-c39e-45b0-90b5-3a3e11e9ab49,9c0cc10b-8f2f-493e-a13a-05b08677a89d,2025-08-16,2025-08-21,inspection,Inspection maintenance: transmission service,"[""tracks/tires"", ""transmission""]",10.42,Joseph Thompson,,,4.3,True,2025-08-10
03d4dec8-1337-4897-ac18-9067fa6765b9,aca42319-33a0-4cf6-8b7d-78859b677eb0,2025-06-30,2025-07-03,scheduled,Scheduled maintenance: bucket service,"[""filters""]",101.32,Jenna Garcia,,,18.1,True,2025-06-21
bef28032-ac33-4016-9a22-d2da6111f07f,edbfc236-f068-4c48-8c30-1763e4b6bf40,2026-05-18,2026-05-21,predictive,Predictive maintenance: bucket service,"[""transmission""]",1761.65,Kirsten Flores,tracks/tires,0.97,0.6,True,2026-05-12
e4e26217-d233-449a-9537-3942c386f7a9,3388e9b7-3e8d-462f-acca-1799519b56ff,2026-06-20,2026-06-23,inspection,Inspection maintenance: engine service,"[""belts"", ""boom""]",392.16,Douglas Santos,,,1.8,True,2026-06-08
74e7f3c3-83b6-439d-a082-4465363e83be,c4ebb8c0-1833-4d0d-865d-b50758a8997f,2025-11-08,2025-11-10,predictive,Predictive maintenance: engine service,"[""electrical"", ""boom""]",182.75,Chelsea Huffman,hydraulic_system,0.916,0.3,True,2025-10-25
a2ad0554-fdd2-403f-a8b3-d9a960bd83d2,1486d85f-1ac1-481e-bff8-9ad51834093e,2026-07-15,,scheduled,Scheduled maintenance: transmission service,"[""belts"", ""boom""]",429.7,Samantha Bass,,,7.1,False,2026-07-08
49dafd4c-4f41-4896-8684-0f8ec30b0d22,771c0b78-dd33-4ba3-afd4-4c7825793e20,2024-08-12,2024-08-13,emergency,Emergency maintenance: transmission service,"[""engine"", ""belts"", ""boom""]",198.71,Lauren Hinton,,,4.2,True,2024-07-30
0eb74c2d-d1ab-4021-8da0-3ba7190146cf,3388e9b7-3e8d-462f-acca-1799519b56ff,2024-08-21,2024-08-24,inspection,Inspection maintenance: engine service,[],71.75,Mark Russo,,,15.8,True,2024-08-15
d7ab4116-542a-4a23-abe6-76a7d7f6f59d,bb0fe6b8-0fe1-460a-9f6a-a46d0e37c137,2025-01-05,2025-01-08,emergency,Emergency maintenance: boom service,"[""bucket"", ""transmission"", ""electrical""]",792.89,Lauren Thornton,,,6.8,True,2024-12-26
5efc47f8-04cf-4d18-a7c9-56205781a244,a33f620d-89b6-4e13-a446-e75f7a6c28b0,2025-07-23,2025-07-24,predictive,Predictive maintenance: belts service,"[""transmission"", ""belts"", ""hydraulic_system""]",8.14,Robert Collier,transmission,0.726,4.4,True,2025-07-22
8354d562-d14b-4128-866e-9b9ebc0768cf,64c0e7f6-be13-41da-8422-adf86c400857,2025-04-23,2025-04-24,predictive,Predictive maintenance: boom service,"[""filters"", ""transmission"", ""boom""]",540.53,Kaitlyn Bruce,filters,0.813,15.1,True,2025-04-16
a92a7e46-9741-4c57-af22-52552631f569,798bad4b-0934-4074-af03-e48a7794931d,2025-12-29,2025-12-29,predictive,Predictive maintenance: filters service,"[""engine"", ""bucket""]",687.92,Stephen Williams,belts,0.933,0.1,True,2025-12-27
243cb189-8e33-4bc6-835d-635a35af009e,41cb35e1-5085-4091-95b7-1fb9522f7a08,2025-10-29,,predictive,Predictive maintenance: bucket service,"[""belts""]",659.34,Allison Thomas DVM,boom,0.846,12.7,False,2025-10-17
463d0105-617d-4132-9f5b-65ae812e4017,ea8db8f4-5db0-40dc-a1dd-210b0826b974,2026-04-28,2026-04-30,predictive,Predictive maintenance: transmission service,"[""boom"", ""transmission""]",931.31,Ruth Johnson,tracks/tires,0.96,14.6,True,2026-04-26
8997869f-d04e-4ca6-944d-781321b0fd07,217a5a50-7fdb-4284-8663-384394b4b579,2025-03-17,2025-03-22,inspection,Inspection maintenance: hydraulic_system service,"[""filters"", ""engine"", ""transmission""]",1141.99,Erin Neal,,,0.2,True,2025-03-07
ad93fb0a-e891-4eda-b954-db7506add055,4f71b56f-b097-48ad-9638-8d2076107986,2024-12-17,2024-12-22,scheduled,Scheduled maintenance: bucket service,[],1168.19,Karen Bender,,,20.7,True,2024-12-03
46630f4d-19ed-4a07-9673-b3bc626016fa,622619e6-8ca8-4ef0-8937-8e4555a60be7,2025-12-26,2025-12-27,predictive,Predictive maintenance: engine service,[],311.84,Jeffrey Sanchez,belts,0.815,8.7,True,2025-12-19
18b8de77-dae1-487f-b80f-4a603412a644,0011544a-5ae6-409e-a953-1496a9ee0b68,2025-08-26,2025-08-31,scheduled,Scheduled maintenance: boom service,[],163.33,Angela Luna,,,3.3,True,2025-08-14
a73cd945-b379-4019-bb03-b76e7ad8a845,a974cd4a-dc4d-4da0-a45d-4bafe4e9a602,2025-09-21,2025-09-22,emergency,Emergency maintenance: bucket service,"[""bucket""]",539.0,Michael Campbell,,,7.1,True,2025-09-15
ff1c1631-ca36-41d0-8172-e479e682293b,f7c15745-4bc1-4282-8037-a0ee456cae2b,2025-07-21,2025-07-24,inspection,Inspection maintenance: electrical service,"[""engine"", ""transmission""]",361.06,Susan Torres,,,8.2,True,2025-07-17
66974b5e-fee6-4e00-be48-51651d372b03,cee855a1-a507-44ef-b02f-ca693296d8b5,2025-02-11,2025-02-12,scheduled,Scheduled maintenance: transmission service,"[""boom""]",278.51,Holly Davis,,,8.3,True,2025-02-06
9a9fdacb-6d28-4feb-bd31-b73a959781ab,dbf6eb8a-fc4b-48b4-8e1c-07bc73cf204d,2025-09-05,2025-09-05,predictive,Predictive maintenance: tracks/tires service,"[""engine"", ""hydraulic_system"", ""boom""]",394.93,Nicole Hoffman,tracks/tires,0.773,15.4,True,2025-08-31
f6f4d938-23f0-467e-bd0c-73dd7c98edaa,f1fc31b5-edd2-47b4-82bb-badf28984e0a,2025-12-21,2025-12-25,predictive,Predictive maintenance: engine service,"[""filters"", ""tracks/tires""]",41.65,Jordan Ho,hydraulic_system,0.929,23.5,True,2025-12-09
2d6f094d-2a21-4683-ab8c-67c2a1000c96,815040ba-e99b-4b90-8f09-ef80bca4e065,2025-09-03,2025-09-04,scheduled,Scheduled maintenance: transmission service,"[""tracks/tires""]",149.08,Melody Bradshaw,,,5.1,True,2025-08-25
2217d991-d2e3-4ee3-8988-0fb94afff130,95e51da3-317f-40fd-b01a-02329bd71fbd,2026-05-10,,scheduled,Scheduled maintenance: electrical service,"[""hydraulic_system"", ""tracks/tires"", ""filters""]",395.23,Haley Lucas,,,7.5,False,2026-05-07
7e31125c-1037-4b32-b8f8-1d4f0e36ff79,e4269275-0324-471a-a492-bfe7425a20ab,2025-06-29,2025-07-03,inspection,Inspection maintenance: boom service,"[""boom"", ""tracks/tires"", ""transmission""]",240.23,Donald Hawkins,,,21.4,True,2025-06-25
a6b4b1e3-a5f3-4c91-95a2-f229dcd6796e,571e763d-99fa-4363-b4d2-b8ca70e2f73a,2026-04-23,2026-04-24,inspection,Inspection maintenance: boom service,"[""engine"", ""electrical"", ""boom""]",190.02,Margaret Stanton,,,0.7,True,2026-04-12
56d8c6cf-6c56-4dac-8e76-065e7e2d8714,585722cb-3d5f-42da-8de2-7c764b80bdd5,2025-02-01,2025-02-06,scheduled,Scheduled maintenance: belts service,"[""tracks/tires""]",671.65,Melissa Bruce,,,4.7,True,2025-01-27
d603be1b-6dcb-44db-b0dd-4be8427d6090,e6f0322b-02d1-4905-ba34-1cca3352fb8a,2024-09-26,2024-09-27,scheduled,Scheduled maintenance: hydraulic_system service,"[""hydraulic_system""]",99.23,Lisa Johnson,,,5.6,True,2024-09-24
e617aa69-82e9-42de-bf1d-d42960f61c32,aa86ae3f-9268-4b77-87ec-6c368c37f7b0,2025-03-22,2025-03-26,emergency,Emergency maintenance: electrical service,[],5.95,Bethany Torres,,,27.6,True,2025-03-17
fdb9c09d-e1f9-41a9-a740-0a6d75c33035,743d0956-b79b-4f08-b1a0-c2b47067f881,2024-09-08,2024-09-11,inspection,Inspection maintenance: filters service,"[""tracks/tires""]",575.47,George Fernandez,,,6.4,True,2024-08-29
c9da6e9d-2393-472e-9f7c-3c05c3c2eb23,7b26b146-0b8b-4b6f-a925-7226c0054069,2026-01-27,2026-01-28,scheduled,Scheduled maintenance: tracks/tires service,"[""hydraulic_system""]",1435.23,Stephanie Jones,,,21.4,True,2026-01-23
f0ced4ad-dfff-448c-8849-65c7dfc3706d,afc92c08-9b77-441c-b904-e45ab79e8aa6,2024-08-17,2024-08-21,scheduled,Scheduled maintenance: filters service,"[""bucket""]",685.6,Paula Alvarez,,,13.2,True,2024-08-06
b9c0ff9a-db96-450f-9b9c-cec9164e097b,e4810aa1-9b11-4f29-bca2-74d831309b14,2025-08-30,2025-09-02,predictive,Predictive maintenance: belts service,[],85.09,Terry Hogan,tracks/tires,0.863,0.9,True,2025-08-19
b0a84672-e3ee-4bd9-aa3b-2a41b10ecab2,bd8a6a23-7708-4053-a7fd-05e7c8f03798,2025-04-27,2025-05-01,inspection,Inspection maintenance: electrical service,[],566.51,Karen Gonzalez,,,7.6,True,2025-04-26
1902689b-cdc0-4a2f-9199-4352a89cd6fb,9e63695f-0c10-4a4b-a2e3-87826df60aaa,2024-11-14,2024-11-19,scheduled,Scheduled maintenance: belts service,"[""bucket""]",118.56,Gloria Stevens,,,2.5,True,2024-11-13
e928263c-a6ce-4532-ae56-d0ea2bb8c2dd,ac859575-e0ab-4de6-9d1a-53324db062f4,2026-01-17,2026-01-17,scheduled,Scheduled maintenance: belts service,[],486.35,William Jenkins,,,16.2,True,2026-01-13
acacb696-ab03-4b8a-b0e8-afde32ccc1ca,2f5e6827-9329-4d92-8e02-fc8d70da08a3,2025-10-10,2025-10-15,scheduled,Scheduled maintenance: transmission service,"[""tracks/tires"", ""transmission""]",60.55,Michael Richards,,,1.5,True,2025-09-28
2719a063-24f9-4707-afe6-88eaba1ae2cd,69404dc5-9f98-4cce-ab3e-2fa6dc6be082,2025-07-19,2025-07-24,inspection,Inspection maintenance: transmission service,"[""hydraulic_system"", ""tracks/tires""]",362.95,Veronica Cummings,,,7.2,True,2025-07-12
adc7c2e0-0d28-48f4-ae1a-d3275b8d11b9,87113b1c-6af7-4c58-a71e-1e9fa077fa22,2025-02-01,2025-02-04,inspection,Inspection maintenance: electrical service,"[""boom"", ""bucket"", ""hydraulic_system""]",426.44,Allison Fisher,,,16.5,True,2025-01-18
4bc7b007-b4af-4852-a6f4-c505de42a0d5,c34fbd26-0da6-4bde-8c95-ef4fbc8fa5da,2026-01-23,2026-01-24,inspection,Inspection maintenance: hydraulic_system service,"[""bucket""]",488.28,Alexander Stewart,,,3.1,True,2026-01-20
22e3a9e1-b0ac-4206-a68b-edc90faa7eb7,0c312c42-76c0-4fd5-a0c3-c394c5555555,2024-09-05,2024-09-08,predictive,Predictive maintenance: belts service,"[""tracks/tires"", ""electrical"", ""transmission""]",299.25,David Gonzales,tracks/tires,0.699,11.4,True,2024-08-28
c078337f-052e-4527-a61b-ccf533297757,f1b4d8ee-ca3f-4950-8d28-3bd74f725346,2025-06-14,2025-06-18,emergency,Emergency maintenance: filters service,"[""transmission"", ""belts""]",1525.85,Shelby Smith,,,0.8,True,2025-06-05
80c12a71-723f-4dea-891d-888850fce59b,30c0e668-7f1d-4cb6-be47-028c51896cb2,2025-11-29,2025-12-02,predictive,Predictive maintenance: electrical service,"[""transmission"", ""electrical"", ""engine""]",154.66,Matthew Walker,hydraulic_system,0.953,9.8,True,2025-11-25
84703c1a-96b8-4246-8783-05f02652d6d2,bc90d5e7-ae38-4e79-9fc0-c57a30f96651,2024-10-27,2024-10-31,emergency,Emergency maintenance: boom service,"[""transmission""]",508.89,Andre Schroeder,,,6.9,True,2024-10-13
df307313-8756-42c5-b351-9e7fa5464f68,690ab0be-783e-4fb2-95d2-02bb7a2bc4fc,2026-01-18,2026-01-19,inspection,Inspection maintenance: tracks/tires service,"[""electrical""]",46.8,Carrie Griffith,,,3.6,True,2026-01-11
e46aa0d5-c690-4394-9727-1ab276f2dd0c,6290d4a0-65e8-49de-a090-a68e27eb5923,2025-06-07,2025-06-10,inspection,Inspection maintenance: engine service,[],21.88,Linda Ryan MD,,,15.6,True,2025-06-05
da743270-45e3-40f9-9e20-555fa9fe9774,6af0c8ad-c01b-4298-8b67-49018447806d,2025-02-03,2025-02-04,scheduled,Scheduled maintenance: boom service,[],1219.87,Molly Richardson,,,16.1,True,2025-01-31
15e28212-b25a-4334-8604-3292d28f3fb5,c6a31ae8-8714-4f06-b1e0-3053795ec697,2025-07-28,2025-07-28,inspection,Inspection maintenance: transmission service,"[""belts"", ""boom""]",154.27,Lisa Mendez,,,10.6,True,2025-07-14
23faf644-1315-49ed-91bf-837ef4337ff6,a6b243e1-d7b4-459e-a48c-e1ad64b258ad,2026-03-30,2026-04-04,inspection,Inspection maintenance: engine service,"[""filters""]",933.13,Lisa Smith,,,1.7,True,2026-03-17
d87c13d2-9aad-4722-b41a-2f559ad42562,cbf00e30-696a-43bb-bd02-c3a3847cc39c,2026-06-22,2026-06-25,predictive,Predictive maintenance: bucket service,"[""engine"", ""bucket"", ""tracks/tires""]",699.58,Victoria Thomas,tracks/tires,0.92,1.9,True,2026-06-19
961946fa-dbbe-4157-b29f-56478e9a7fa8,a387491d-6043-436a-973c-8494e098cf26,2025-05-29,2025-05-29,scheduled,Scheduled maintenance: transmission service,"[""belts""]",181.1,Jordan Taylor,,,5.6,True,2025-05-21
80115223-c37a-4994-9895-e02e6e47f7f0,230650f2-7517-458c-9b85-c1f3b5badf91,2024-11-11,2024-11-11,scheduled,Scheduled maintenance: electrical service,[],99.24,Alexa Perry,,,1.0,True,2024-11-04
e3b67ab2-1b6f-41ed-8048-9d2ada792200,49b11f4f-d6d3-49d2-b07a-3a8588312282,2024-10-30,2024-10-31,scheduled,Scheduled maintenance: electrical service,[],412.27,Robert Jackson,,,5.8,True,2024-10-17
a1d7a0de-d3ae-4f1e-a003-444cacfa5ef7,24130e7e-cf6f-4437-a686-8de546e64bf9,2024-09-24,2024-09-28,scheduled,Scheduled maintenance: hydraulic_system service,"[""belts""]",150.28,Joseph Davenport,,,2.5,True,2024-09-10
98fc6f0c-01bd-499e-bace-8c83e78b6d49,ec4390c1-d585-4a47-a160-207344ae5b17,2025-10-15,2025-10-16,predictive,Predictive maintenance: transmission service,[],412.27,Michael Walker,belts,0.871,0.2,True,2025-10-06
1b51a09a-60be-4cd0-9db0-a3854d87bb10,3dfb90be-aaab-4750-9066-b73192721c59,2026-07-08,2026-07-11,predictive,Predictive maintenance: tracks/tires service,"[""engine"", ""bucket"", ""electrical""]",442.78,Kevin Gray,engine,0.69,8.1,True,2026-07-02
1df15ad3-616c-4e19-9d7a-e62824264737,d7510823-5557-4eac-845c-6f4030784241,2026-04-06,2026-04-09,scheduled,Scheduled maintenance: transmission service,"[""electrical"", ""filters"", ""transmission""]",1943.72,Lisa Wilson MD,,,10.6,True,2026-03-26
b188907c-51de-451d-a80b-2e8eb789dcc2,e3540d48-62ca-4f91-b4b8-6c2922c8c5bb,2025-07-03,,emergency,Emergency maintenance: engine service,"[""tracks/tires"", ""hydraulic_system"", ""filters""]",122.41,Kristina Roberts,,,5.5,False,2025-06-22
29a62848-3fae-4e39-858c-995aefef865e,69404dc5-9f98-4cce-ab3e-2fa6dc6be082,2025-02-11,2025-02-16,inspection,Inspection maintenance: filters service,"[""tracks/tires"", ""engine""]",369.19,Michael Jimenez,,,16.4,True,2025-01-28
83b11aa8-adb8-4e60-a01a-4f25f4bab5f2,1bb9682d-623b-450f-ad8d-c9a04db6b5c1,2024-09-06,2024-09-08,scheduled,Scheduled maintenance: engine service,"[""filters"", ""tracks/tires"", ""belts""]",653.38,Sandra Jimenez,,,10.7,True,2024-08-24
f45bde8b-982d-40c7-8c2d-5507794c02ce,5c37c756-102a-4b6e-9c5b-779b83c9fc1b,2025-09-18,2025-09-19,emergency,Emergency maintenance: bucket service,"[""tracks/tires""]",290.45,Matthew Mason DDS,,,7.5,True,2025-09-07
91c5ff7f-8823-46cb-be06-dd4ef81da915,620b4e94-ec7b-4abc-8e70-f3e7fb3b8cda,2026-06-09,2026-06-10,inspection,Inspection maintenance: hydraulic_system service,[],279.34,Heather Sanchez,,,4.1,True,2026-06-06
d7e32a7b-48e2-44b1-b6de-973d524397f6,0ff4f72d-1e18-4022-849e-5d7cfc79132d,2025-12-11,2025-12-16,scheduled,Scheduled maintenance: electrical service,[],1001.13,Mrs. Gwendolyn Lopez MD,,,6.5,True,2025-11-30
