id,dealer_id,name,model,category,subcategory,serial_number,year_manufactured,status,health_score,daily_rate,hourly_rate,latitude,longitude,total_operating_hours,fuel_capacity,weight_tons,max_load_capacity,engine_power_hp,last_maintenance_date,next_maintenance_due,created_at
1c175d4b-1c57-4c76-9909-026fef889657,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Medium,EXC-ZX285RH,2022,rented,71.6,2118.36,264.8,12.82246,85.631896,1062.6,303.2,30.9,34.5,224.0,2026-07-29,2026-11-14,2024-04-02T14:27:04
cdf2f5ec-4498-46da-a6ad-4427ae17d93e,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 740 Dump Truck,CAT 740,Dump Truck,Dump Truck-Medium,DUM-DA131QJ,2018,available,37.2,1357.18,169.65,21.625598,83.259461,6358.7,694.8,31.2,32.6,483.0,2026-07-29,2027-01-23,2024-08-11T12:25:44
df4f38b9-53b3-46ee-ab94-c3670497d72e,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Small,COM-ZG247PS,2023,maintenance,92.1,556.57,69.57,24.032156,82.128624,4612.2,262.8,14.6,,126.0,2026-07-29,2026-09-12,2024-07-23T17:02:00
ae8a1cca-5404-4567-aa2d-f4c2db0c5abf,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT C15 Generator,CAT C15,Generator,Generator-Small,GEN-ER325GJ,2019,available,91.4,822.31,102.79,22.038531,83.466106,16371.6,216.4,3.6,,267.0,2026-07-29,2026-12-10,2024-02-04T05:27:33
2e191460-61de-446d-b75f-495b2327169f,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Medium,FOR-CP830SV,2021,maintenance,52.9,706.33,88.29,13.17163,85.660457,7395.4,88.4,3.3,6.3,115.0,2026-07-29,2026-12-20,2024-05-07T14:49:13
27e18ae1-9407-4827-985a-ed8cc2112041,6eedfe80-e252-41dc-b1b8-39024620b180,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Medium,FOR-MP315DM,2023,rented,79.9,340.7,42.59,14.745677,75.757759,3724.0,87.6,4.2,6.5,69.0,2026-07-29,2026-10-01,2025-04-02T20:03:18
40530ddf-9272-4398-b4f9-63123a51517d,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 966 Loader,CAT 966,Loader,Loader-Large,LOA-PW586HY,2023,available,74.7,1133.02,141.63,13.104925,86.001536,1252.2,465.4,28.0,10.1,289.0,2026-07-29,2026-12-06,2025-07-24T17:16:49
ef44a4bf-5551-4082-a8dc-30786d09e2be,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Liebherr LTM 1100 Crane,Liebherr LTM 1100,Crane,Crane-Large,CRA-TZ030ME,2015,available,82.8,2370.12,296.26,21.656235,84.113225,4214.2,743.0,34.9,156.0,336.0,2026-07-29,2026-11-12,2025-01-22T08:40:53
00dfc27a-dd6a-4526-8f65-77ab0420d66f,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Yale GLP060VX Forklift,Yale GLP060VX,Forklift,Forklift-Small,FOR-ZS068FQ,2018,available,77.8,210.97,26.37,13.333473,85.561291,389.9,149.4,7.8,2.8,88.0,2026-07-29,2026-10-30,2023-10-03T22:47:45
04713cc6-70a5-4613-b316-15a2911c362d,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Medium,DUM-JR144TR,2016,rented,68.1,1838.68,229.84,13.334637,85.985599,1419.0,499.0,27.7,63.4,362.0,2026-07-29,2026-09-05,2025-03-01T12:45:20
a1a9e320-e0f1-44dc-a190-0bd5bc77388c,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 330 Excavator,CAT 330,Excavator,Excavator-Small,EXC-ZZ515MG,2018,available,53.0,2235.34,279.42,13.345146,86.210575,3362.7,385.1,26.5,15.4,302.0,2026-07-29,2026-09-14,2026-06-09T14:40:07
d578e2cc-0219-4fb4-9f27-1fdc4bdee739,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT C15 Generator,CAT C15,Generator,Generator-Small,GEN-UB603FQ,2018,available,100.0,828.09,103.51,23.694754,81.692163,449.0,234.7,8.7,,301.0,2026-07-29,2026-09-08,2026-06-25T11:31:57
e3fa5400-f5c1-40d4-ba8a-31fb7e64bb79,435422c3-08e5-4ecd-b663-9e664da0afaa,Liebherr LTM 1100 Crane,Liebherr LTM 1100,Crane,Crane-Small,CRA-NA442SD,2017,retired,75.5,3620.74,452.59,23.715611,82.358293,11857.6,781.0,67.7,116.8,398.0,2026-07-29,2027-01-03,2023-12-20T00:39:29
7b574536-46e9-4cf0-a5c1-eba1f75963b8,6eedfe80-e252-41dc-b1b8-39024620b180,Hamm HD 120 Compactor,Hamm HD 120,Compactor,Compactor-Large,COM-DK963KB,2018,maintenance,96.8,728.96,91.12,14.659661,74.95814,3190.2,260.2,17.9,,122.0,2026-07-29,2026-11-13,2023-09-26T02:26:50
1f5e380b-ed3e-4b79-a7ba-207caca3f595,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Large,CRA-KO561EB,2019,available,75.0,2413.22,301.65,22.087456,83.855798,706.8,679.8,72.6,67.4,426.0,2026-07-29,2026-11-06,2024-11-29T18:33:24
8fc5df89-1cd0-49c7-b4f1-4ba54367a7d8,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Medium,BUL-DM331KY,2023,available,100.0,1956.32,244.54,13.197308,86.121208,1948.8,590.0,30.2,,333.0,2026-07-29,2027-01-01,2023-09-05T04:02:37
2fa01f07-a112-44e8-ac5d-57263f3da177,6df896d4-0bf0-427a-bb13-fd7605254905,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Medium,FOR-IW734KF,2021,available,80.4,692.19,86.52,18.054506,87.432121,7733.9,144.8,6.1,6.9,98.0,2026-07-29,2026-12-10,2026-01-29T11:17:29
d3aedb65-f345-4516-81cd-64256c51af14,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Large,BUL-WB757ER,2018,available,68.8,2285.59,285.7,13.030283,86.188722,1069.6,508.8,40.2,,251.0,2026-07-29,2026-10-24,2024-11-21T01:31:46
aed167d1-e9e5-4499-bba0-6827259a9796,6df896d4-0bf0-427a-bb13-fd7605254905,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Medium,BUL-XL362RB,2015,available,67.4,2034.59,254.32,17.905749,86.96006,1425.5,523.7,20.0,,344.0,2026-07-29,2027-01-18,2024-06-11T06:58:37
bd5b5537-c645-4658-8be0-185bb0f38f52,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Large,BUL-TC062HC,2018,available,67.5,2090.98,261.37,12.636395,86.036615,677.5,469.5,40.9,,299.0,2026-07-29,2026-11-01,2025-02-10T12:03:17
3e7ebecc-5d5c-4427-b151-3ea728111ecf,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo L120 Loader,Volvo L120,Loader,Loader-Small,LOA-NQ255GF,2020,available,74.4,794.03,99.25,14.96213,75.045712,7813.5,435.4,23.2,23.3,258.0,2026-07-29,2026-09-20,2026-04-09T17:50:34
f1b4d8ee-ca3f-4950-8d28-3bd74f725346,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 336 Excavator,CAT 336,Excavator,Excavator-Small,EXC-CW307IQ,2021,maintenance,61.5,1376.0,172.0,13.3814,86.23057,4279.1,479.2,37.6,16.0,201.0,2026-07-29,2026-09-07,2026-04-07T09:03:28
010cddd3-f65f-4f22-9b62-738a8c09e451,435422c3-08e5-4ecd-b663-9e664da0afaa,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Small,CRA-MF609ZY,2018,available,55.8,3205.85,400.73,23.903319,81.741628,273.4,649.7,71.5,78.6,479.0,2026-07-29,2026-11-21,2025-11-06T01:53:01
093bb052-cec5-4abc-a311-64027609ba80,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Large,CRA-PS888PL,2016,maintenance,69.9,4469.65,558.71,21.481095,83.915024,1705.9,776.4,61.2,161.2,451.0,2026-07-29,2026-12-28,2023-09-05T01:20:55
f6100f06-83ed-43c2-979a-bb804932fe99,6eedfe80-e252-41dc-b1b8-39024620b180,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Medium,CRA-MV522KZ,2018,available,94.0,2906.57,363.32,14.670054,75.290268,157.9,699.6,47.8,145.2,297.0,2026-07-29,2027-01-16,2026-06-12T22:08:38
3cb8c715-e268-4bba-bf03-53486ae7c127,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Yale GLP060VX Forklift,Yale GLP060VX,Forklift,Forklift-Medium,FOR-GA241LM,2023,available,68.2,489.56,61.2,21.333871,84.08836,4142.2,130.1,7.8,4.6,83.0,2026-07-29,2026-11-27,2026-01-20T03:16:34
84f5fb05-a568-49ef-8c61-5a754a992d6d,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Medium,GEN-LD836BY,2016,rented,64.0,1116.81,139.6,21.784572,83.63206,2889.3,328.6,2.4,,109.0,2026-07-29,2026-12-26,2025-02-20T04:07:08
a99138d7-fc1a-45db-abb6-6038260c9551,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Manitowoc 999 Crane,Manitowoc 999,Crane,Crane-Small,CRA-KK250BU,2020,available,84.3,4785.5,598.19,12.9217,86.193508,5834.0,742.2,50.9,96.4,484.0,2026-07-29,2026-12-11,2025-08-18T06:42:36
abde9c0a-6f8b-47a1-9208-078b30f1decc,6df896d4-0bf0-427a-bb13-fd7605254905,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Large,BUL-FF637ZI,2019,maintenance,68.5,2631.49,328.94,18.089954,87.154351,1191.8,542.0,41.1,,285.0,2026-07-29,2027-01-16,2023-10-08T19:05:59
02b01403-ec33-4019-a641-5252aa73f24d,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Medium,FOR-IG293WL,2017,available,86.1,458.21,57.28,23.377403,82.186481,602.0,117.5,6.2,3.2,65.0,2026-07-29,2026-10-17,2025-04-12T19:24:41
9755da49-9715-44bb-9451-f695a12990e6,435422c3-08e5-4ecd-b663-9e664da0afaa,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Medium,CRA-KN830LL,2023,available,84.4,4502.77,562.85,23.87883,81.915273,2461.2,781.2,66.0,189.5,382.0,2026-07-29,2026-11-22,2025-08-09T09:45:52
f7e2d4bb-1c8c-42bd-8c1a-e0424303bb7f,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Large,GEN-HH448ZL,2017,available,79.9,878.73,109.84,12.486648,85.667232,5007.1,412.2,7.7,,459.0,2026-07-29,2026-11-26,2024-01-10T14:01:10
58d7f473-b107-4c79-ad93-1552a4a76588,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Small,GEN-NW600QC,2023,available,75.4,1165.36,145.67,12.613123,85.821027,388.3,346.2,2.2,,200.0,2026-07-29,2026-09-12,2023-08-07T16:53:31
dbf6eb8a-fc4b-48b4-8e1c-07bc73cf204d,6eedfe80-e252-41dc-b1b8-39024620b180,CAT 320 Excavator,CAT 320,Excavator,Excavator-Small,EXC-XD100CF,2021,rented,84.2,1237.71,154.71,14.770717,75.225472,5032.3,452.0,37.1,30.0,311.0,2026-07-29,2026-10-02,2023-09-07T19:07:52
bd48f4eb-f956-4bb1-ac06-a1f66fd2f811,6eedfe80-e252-41dc-b1b8-39024620b180,CAT 966 Loader,CAT 966,Loader,Loader-Medium,LOA-MZ653NG,2015,available,68.1,1065.4,133.18,14.284178,75.564614,6716.1,459.1,27.9,14.7,299.0,2026-07-29,2026-10-22,2024-09-08T01:20:59
d2584ead-1d44-4d81-8161-00e63f18b141,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Small,EXC-RG370DC,2024,rented,76.4,2453.18,306.65,12.947348,86.106828,267.8,371.0,29.7,23.6,165.0,2026-07-29,2026-12-29,2026-05-20T14:43:10
4ec86e45-045e-43bc-a4e6-35044558bc5f,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo EC220 Excavator,Volvo EC220,Excavator,Excavator-Large,EXC-FU183IB,2023,available,100.0,2207.56,275.94,14.374292,75.8211,884.5,439.9,35.8,23.0,235.0,2026-07-29,2026-12-11,2025-06-03T02:18:42
4f804537-7460-49be-853b-8bfb688ebf47,6df896d4-0bf0-427a-bb13-fd7605254905,Volvo A40 Dump Truck,Volvo A40,Dump Truck,Dump Truck-Large,DUM-AW933QM,2015,rented,74.6,1819.04,227.38,17.838839,87.414502,2876.9,505.1,40.4,61.0,396.0,2026-07-29,2027-01-03,2025-08-31T19:41:16
c593ee73-0689-4d04-a699-86c34890d29b,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Toyota 8FGU25 Forklift,Toyota 8FGU25,Forklift,Forklift-Small,FOR-VH115ZO,2016,available,65.4,719.04,89.88,21.718632,83.821955,10527.1,100.0,6.2,4.7,84.0,2026-07-29,2026-09-21,2025-12-03T08:21:54
ac122536-8c85-42fc-9eb2-e2d469100074,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Manitowoc 999 Crane,Manitowoc 999,Crane,Crane-Small,CRA-VQ936OE,2020,rented,91.1,3412.42,426.55,21.367584,83.464364,2827.6,740.8,58.0,127.2,275.0,2026-07-29,2026-11-04,2026-05-02T02:40:00
c00156b5-55c9-433a-bc23-a9d3164af256,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Dynapac CA3500 Compactor,Dynapac CA3500,Compactor,Compactor-Large,COM-HO361VV,2022,available,77.5,955.93,119.49,21.128391,83.515179,5912.7,327.6,13.5,,104.0,2026-07-29,2027-01-19,2025-02-12T04:10:39
852e4a80-b7b2-435c-bf30-b16536ea934d,435422c3-08e5-4ecd-b663-9e664da0afaa,Manitowoc 999 Crane,Manitowoc 999,Crane,Crane-Medium,CRA-KF567ZO,2016,available,57.4,2450.43,306.3,23.528118,82.324848,3810.7,590.5,63.5,110.4,325.0,2026-07-29,2026-09-05,2024-07-16T04:32:26
ec4390c1-d585-4a47-a160-207344ae5b17,6eedfe80-e252-41dc-b1b8-39024620b180,Yale GLP060VX Forklift,Yale GLP060VX,Forklift,Forklift-Small,FOR-KE505EO,2015,rented,80.5,617.48,77.19,14.940507,75.835429,703.5,111.5,4.3,4.7,109.0,2026-07-29,2026-08-30,2024-02-22T14:30:44
ca73949f-0806-42b8-b607-c709518f50f9,6df896d4-0bf0-427a-bb13-fd7605254905,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Small,GEN-UG061DG,2020,transit,84.0,310.53,38.82,17.874775,87.062524,1147.8,211.2,6.0,,261.0,2026-07-29,2027-01-19,2025-09-11T15:23:25
798bad4b-0934-4074-af03-e48a7794931d,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 330 Excavator,CAT 330,Excavator,Excavator-Small,EXC-FT782DI,2018,available,84.6,1117.78,139.72,21.563114,83.609207,11312.3,543.9,22.0,23.6,276.0,2026-07-29,2027-01-20,2024-12-26T14:01:26
ee4f86b2-4255-4a91-a126-ead79dbbd91a,6eedfe80-e252-41dc-b1b8-39024620b180,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Small,LOA-RZ449ZZ,2023,rented,66.5,890.71,111.34,14.199786,75.794472,1528.1,479.6,15.7,15.1,237.0,2026-07-29,2027-01-19,2025-04-03T09:48:04
9c880c4b-a14a-4fb1-975a-afa25e2bbf2b,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT CS56 Compactor,CAT CS56,Compactor,Compactor-Large,COM-FP279IN,2018,available,62.0,1080.4,135.05,21.858709,83.663662,3068.1,298.0,12.7,,159.0,2026-07-29,2027-01-25,2023-12-18T06:02:42
9c2741b1-456c-4b57-9556-57c312f41ca6,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Large,FOR-HF748XN,2019,rented,65.9,338.23,42.28,23.501147,81.849231,7743.3,126.5,3.6,7.7,111.0,2026-07-29,2026-10-08,2025-07-07T00:16:04
dc78356a-fed9-45ea-beab-0914299bb385,6df896d4-0bf0-427a-bb13-fd7605254905,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Large,FOR-TW209HO,2021,rented,63.0,598.84,74.86,17.911977,87.461813,2732.5,108.8,5.5,2.0,98.0,2026-07-29,2026-10-02,2024-02-06T07:51:48
1a1f0949-9c73-4342-a795-39b7dace660e,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,JCB 457 Loader,JCB 457,Loader,Loader-Small,LOA-FP607NV,2020,available,81.8,1557.37,194.67,13.293704,85.94953,2617.3,368.8,20.8,24.5,278.0,2026-07-29,2026-09-10,2026-05-10T05:58:35
d1a76b59-fdd1-4d36-abfb-256e5a7323aa,6eedfe80-e252-41dc-b1b8-39024620b180,Komatsu WA320 Loader,Komatsu WA320,Loader,Loader-Medium,LOA-LO853JF,2024,transit,85.3,733.38,91.67,14.026714,75.566795,1669.9,468.5,18.3,12.4,189.0,2026-07-29,2026-12-07,2025-08-31T02:11:53
864ac467-35cc-4602-b5c0-c8e8053a62d8,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT 336 Excavator,CAT 336,Excavator,Excavator-Large,EXC-UU546ND,2022,available,74.0,1318.34,164.79,23.404579,81.608948,5852.8,389.4,35.6,24.4,195.0,2026-07-29,2026-12-31,2026-07-09T23:43:51
36abd37b-7941-4398-bc33-c6512a939d89,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Yale GLP060VX Forklift,Yale GLP060VX,Forklift,Forklift-Small,FOR-EN956AR,2017,rented,50.5,204.29,25.54,21.574571,83.45032,5153.5,83.7,5.3,3.5,75.0,2026-07-29,2027-01-24,2025-07-24T04:47:24
f7b9c56a-64cc-4252-9668-3ca9016df1cd,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Medium,DUM-EO277RS,2016,available,79.7,802.98,100.37,21.164898,83.140537,4355.6,456.6,35.4,62.8,441.0,2026-07-29,2026-09-18,2026-04-18T03:03:29
90fa2865-4ccb-475d-9d8e-a88abca7b3f3,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Small,BUL-LE277YD,2020,available,83.7,2219.01,277.38,21.686272,83.913082,356.1,696.0,24.8,,327.0,2026-07-29,2026-11-28,2025-02-22T14:35:46
e6f0322b-02d1-4905-ba34-1cca3352fb8a,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Komatsu HM400 Dump Truck,Komatsu HM400,Dump Truck,Dump Truck-Small,DUM-PP396EX,2020,available,88.2,1910.3,238.79,12.479845,86.039947,176.8,667.1,31.6,46.5,415.0,2026-07-29,2026-11-05,2026-05-08T01:06:15
33e563e7-2f67-405f-ab2d-e2bd31e83272,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,John Deere 850K Bulldozer,John Deere 850K,Bulldozer,Bulldozer-Medium,BUL-RX395YN,2022,rented,77.7,2175.25,271.91,13.24993,85.884909,3703.3,534.3,37.7,,289.0,2026-07-29,2027-01-17,2024-08-16T11:58:42
9238ff1c-1a62-41b7-931f-170b0ad7e1d5,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 950 Loader,CAT 950,Loader,Loader-Large,LOA-VB930DE,2016,rented,75.6,1691.51,211.44,12.435522,86.303326,2537.9,487.1,16.4,12.4,315.0,2026-07-29,2026-11-26,2025-07-31T00:59:03
7d00d229-9b3b-456a-9776-1b804b900d9b,435422c3-08e5-4ecd-b663-9e664da0afaa,Dynapac CA3500 Compactor,Dynapac CA3500,Compactor,Compactor-Small,COM-EA216MP,2015,available,84.5,759.95,94.99,23.904812,82.213037,893.7,349.3,12.9,,154.0,2026-07-29,2026-11-10,2026-01-22T13:14:54
5d870766-d261-482d-a5e2-d98a65859089,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Medium,CRA-LI949GI,2021,available,100.0,3403.25,425.41,13.124308,86.007809,773.4,796.1,60.6,105.6,443.0,2026-07-29,2026-10-10,2025-08-09T17:30:50
9e96e240-502d-4c40-93ab-735ed1290c24,435422c3-08e5-4ecd-b663-9e664da0afaa,Komatsu HM400 Dump Truck,Komatsu HM400,Dump Truck,Dump Truck-Medium,DUM-XP503ZW,2017,available,77.4,1261.35,157.67,23.993683,81.96405,1278.3,638.2,39.4,42.0,512.0,2026-07-29,2026-09-13,2024-03-28T04:07:38
9b603f9f-6b3c-4154-a107-6837a1c0dad9,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Small,FOR-UA737VK,2022,available,52.2,588.98,73.62,23.722997,81.925395,27.4,147.7,5.9,7.2,60.0,2026-07-29,2026-09-16,2025-09-07T03:20:49
4f07e9ad-90f9-4b69-9f21-7bd4c505e044,6eedfe80-e252-41dc-b1b8-39024620b180,Cummins QSX15 Generator,Cummins QSX15,Generator,Generator-Small,GEN-TF563EQ,2022,available,78.5,746.45,93.31,14.088748,75.297818,3797.7,318.3,8.9,,198.0,2026-07-29,2026-09-24,2024-12-11T05:29:54
2ce09f20-41a9-4b7f-9e2b-511d607acbd0,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Medium,FOR-BW172LV,2024,rented,100.0,393.79,49.22,13.31835,85.653276,5450.3,92.1,4.3,2.7,66.0,2026-07-29,2026-12-03,2024-08-13T17:58:59
ddbd5be4-77a3-49da-9f77-645bc86d3c01,435422c3-08e5-4ecd-b663-9e664da0afaa,Perkins 4008 Generator,Perkins 4008,Generator,Generator-Large,GEN-CL110HP,2021,available,80.2,357.5,44.69,24.160423,82.191037,4126.6,202.0,8.1,,306.0,2026-07-29,2026-10-01,2025-10-03T03:58:09
cee855a1-a507-44ef-b02f-ca693296d8b5,6df896d4-0bf0-427a-bb13-fd7605254905,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Medium,CRA-MI223DH,2020,transit,96.0,1509.48,188.69,18.342588,87.141605,1558.1,598.4,30.4,123.8,497.0,2026-07-29,2026-10-12,2025-12-09T08:50:38
8ede79e4-703c-4fab-bba4-5094bb0a2cc7,6df896d4-0bf0-427a-bb13-fd7605254905,Komatsu HM400 Dump Truck,Komatsu HM400,Dump Truck,Dump Truck-Medium,DUM-YJ939DU,2024,available,86.9,1759.23,219.9,17.910034,87.070384,3486.5,681.3,41.9,34.2,364.0,2026-07-29,2026-10-29,2024-12-05T06:12:30
1e848229-19cd-43bf-a961-c1ef07db203b,435422c3-08e5-4ecd-b663-9e664da0afaa,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Large,FOR-ZV777TN,2016,available,86.1,629.22,78.65,23.483045,82.240205,281.5,130.6,3.0,5.1,60.0,2026-07-29,2027-01-19,2025-11-04T20:15:38
2a3e913c-f1f7-4092-942d-a5b2787c31f6,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT D6 Bulldozer,CAT D6,Bulldozer,Bulldozer-Medium,BUL-WL927AX,2022,available,72.7,1483.32,185.41,23.27994,81.796781,4830.4,480.0,31.7,,394.0,2026-07-29,2026-10-20,2025-03-22T13:49:02
05e05424-938e-4e3b-8ae0-2a6982435e87,6eedfe80-e252-41dc-b1b8-39024620b180,Volvo L120 Loader,Volvo L120,Loader,Loader-Small,LOA-IV633CM,2022,rented,98.9,673.09,84.14,14.697863,74.849746,1125.5,352.3,19.9,20.4,287.0,2026-07-29,2026-10-02,2025-05-07T06:10:29
79c0d3ac-c9dc-4791-94d6-160686e0769d,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT 770 Dump Truck,CAT 770,Dump Truck,Dump Truck-Large,DUM-XL929OX,2021,available,62.3,1979.08,247.38,24.121647,82.331667,5080.0,415.8,27.6,49.9,456.0,2026-07-29,2026-12-02,2026-06-24T00:24:20
edd08cfa-27bd-43ea-a9de-619405ee2af8,6eedfe80-e252-41dc-b1b8-39024620b180,MTU 12V4000 Generator,MTU 12V4000,Generator,Generator-Large,GEN-IB685SM,2023,maintenance,100.0,612.85,76.61,14.514578,75.562134,6.2,252.2,6.4,,386.0,2026-07-29,2027-01-04,2025-12-10T02:15:19
a387491d-6043-436a-973c-8494e098cf26,435422c3-08e5-4ecd-b663-9e664da0afaa,CAT DP50 Forklift,CAT DP50,Forklift,Forklift-Small,FOR-NO602QF,2020,rented,51.0,377.87,47.23,24.141553,81.60449,1789.5,125.7,3.3,4.7,89.0,2026-07-29,2027-01-12,2025-12-12T23:52:37
d24f3bec-a830-4056-932b-c301019d66f6,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,CAT 966 Loader,CAT 966,Loader,Loader-Small,LOA-TX983YP,2020,rented,69.0,1569.55,196.19,13.197103,85.606608,4486.7,411.0,27.5,18.7,270.0,2026-07-29,2026-10-09,2024-02-10T10:23:29
9e54f4a2-20fc-4e8d-b589-6fd7cc04ae9b,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Hyster H80FT Forklift,Hyster H80FT,Forklift,Forklift-Medium,FOR-ZF752WV,2021,available,82.8,251.16,31.39,21.984024,83.620275,5207.5,100.8,4.3,4.6,120.0,2026-07-29,2026-09-24,2025-04-10T00:05:33
d7c9ef83-f02e-480d-8d01-0ace3407745f,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Tadano GR-1000 Crane,Tadano GR-1000,Crane,Crane-Large,CRA-TW506BA,2022,available,42.4,3773.45,471.68,21.98584,83.949275,338.5,650.4,33.8,66.9,262.0,2026-07-29,2026-12-01,2024-01-31T12:53:49
815040ba-e99b-4b90-8f09-ef80bca4e065,8a0a9a5b-97fe-47c2-b856-40dfcd3620a9,Komatsu D65 Bulldozer,Komatsu D65,Bulldozer,Bulldozer-Medium,BUL-PH670TN,2015,available,100.0,2885.97,360.75,21.728216,83.956063,1458.7,613.1,21.0,,384.0,2026-07-29,2026-12-29,2025-08-08T03:05:39
fb6f7959-a44e-4091-a788-e0f162cf8991,6eedfe80-e252-41dc-b1b8-39024620b180,CAT 950 Loader,CAT 950,Loader,Loader-Medium,LOA-XL807QE,2017,available,64.5,629.57,78.7,14.692987,75.565244,8006.7,459.1,29.6,24.6,189.0,2026-07-29,2026-11-25,2025-09-28T09:57:41
182f17bb-8846-415b-8c18-b7274902bd80,bd3c8cdc-1cdf-4941-9911-3baa9ca8e01d,Link-Belt TCC-750 Crane,Link-Belt TCC-750,Crane,Crane-Large,CRA-BL738HY,2020,available,63.5,1949.22,243.65,13.079525,86.475125,3126.8,764.7,52.0,56.0,341.0,2026-07-29,2026-12-27,2024-05-10T20:21:40
