id,equipment_id,event_type,severity,title,description,is_acknowledged,acknowledged_by,event_time,created_at
20abc970-5b95-44b4-8952-90a4161f12d9,f7350500-fe8a-474d-8cfb-b541aa2bca3c,speed_violation,emergency,Speed Violation Alert,Automated alert: speed violation detected on Volvo EC220 Excavator,True,,2026-07-30T15:17:33,2026-07-30T15:16:58
2f6a25e3-5904-4cbe-8d03-4c03e3119264,98b237f2-21f1-44b2-926d-a40d7086ae19,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on John Deere 850K Bulldozer,False,John White,2026-07-30T15:19:39,2026-07-30T15:15:46
d54c40d4-91ca-4f87-8051-f2f83893bef3,2407b3e1-e827-4934-b475-37ac8507d2b5,health_alert,emergency,Health Alert Alert,Automated alert: health alert detected on CAT 740 Dump Truck,True,,2026-07-30T15:15:47,2026-07-30T15:18:50
5862d37e-674a-4a02-86ef-5812b0499017,3aee661c-416e-475e-8c0d-db608c93029d,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Cummins QSX15 Generator,True,Eric Alexander,2026-07-30T15:19:27,2026-07-30T15:15:06
790924a9-4566-4909-a01b-5dbeb61cb1e1,a9fa082c-7485-4391-8f10-e651e8511893,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Bomag BW 213 Compactor,True,Cynthia Rios,2026-07-30T15:18:22,2026-07-30T15:19:13
4edfd2d0-5d0c-46fa-ab9a-d2118836e819,914f974b-1a14-4400-a630-5228c6c8979e,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on CAT DP50 Forklift,True,,2026-07-30T15:19:19,2026-07-30T15:19:41
39dd7bcc-32e9-4f01-b514-da133b2ac65d,57c7795e-6fcf-4160-bc8c-b96d21cbee0b,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on CAT 330 Excavator,True,,2026-07-30T15:18:14,2026-07-30T15:19:25
36f2ee32-26d9-48fe-b0a4-647589dc4eaf,a8220478-cf40-4301-a193-b84351b99eac,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Yale GLP060VX Forklift,True,Thomas Wagner,2026-07-30T15:19:04,2026-07-30T15:18:23
1556a160-16d4-4264-9e63-f9ea025d5bf4,e8c59ca6-861d-4ed9-a892-b645beecb81b,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Toyota 8FGU25 Forklift,True,,2026-07-30T15:14:26,2026-07-30T15:16:56
b5cfa000-8a73-4478-9080-518b3b193ae5,8642a224-72f3-4822-bb82-8942f8a3085a,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT D6 Bulldozer,True,Jose Dixon,2026-07-30T15:19:31,2026-07-30T15:15:42
e46e78ab-79d3-4217-b313-bf50461c7cdd,2773ef9f-ae14-4f4d-bb2c-52b34e45a83d,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Link-Belt TCC-750 Crane,False,Cindy Nunez,2026-07-30T15:16:43,2026-07-30T15:19:18
5914ceba-35a6-46b8-a2bb-13d3ed53e3c6,66178505-99fa-49db-a5fd-68d7929aab3a,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on CAT C15 Generator,True,,2026-07-30T15:19:16,2026-07-30T15:19:52
5322c7a5-09d8-47dc-bb3d-50db91fd24c5,ba46cbe8-e8ea-42e3-9f36-d94f02e45d49,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on CAT 966 Loader,False,,2026-07-30T15:19:50,2026-07-30T15:17:39
c9118f7e-0007-44ef-891d-a04a5a95f020,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Komatsu HM400 Dump Truck,False,Kelsey Whitehead,2026-07-30T15:15:46,2026-07-30T15:16:10
7179f5e9-7694-4bd8-ad4e-6e8d3fd05b53,d4fcf864-c14f-4a53-b077-e119097b7211,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on CAT DP50 Forklift,False,,2026-07-30T15:18:52,2026-07-30T15:18:58
62233f3a-e9a0-4203-a3af-7c6fa6933a62,6d8315e5-9d95-4ed6-b530-29069fe30562,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT 966 Loader,True,Tracey Andrews,2026-07-30T15:19:49,2026-07-30T15:14:25
e4cb99ec-2c0f-4ea8-8f21-cb520dd4a755,af58a6fb-0ce2-46f6-b3bf-efc4035d16dc,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 966 Loader,False,Veronica Lynn,2026-07-30T15:18:30,2026-07-30T15:17:52
889036c8-fb04-4602-8c59-5c95bb22208b,e8ecf91b-f527-474a-8b94-06595d7e34e5,battery_low,info,Battery Low Alert,Automated alert: battery low detected on CAT DP50 Forklift,False,William Cruz,2026-07-30T15:16:13,2026-07-30T15:15:33
a758e551-1167-4635-936c-75590fec2f3d,58d7f473-b107-4c79-ad93-1552a4a76588,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Cummins QSX15 Generator,True,,2026-07-30T15:17:44,2026-07-30T15:14:02
7aaf9c9e-8358-446f-9a95-42fe5a02acac,a1a9e320-e0f1-44dc-a190-0bd5bc77388c,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT 330 Excavator,False,Brent Torres,2026-07-30T15:19:46,2026-07-30T15:17:15
5992f242-dfc5-4c02-a5ed-de004f539d10,02201479-8d39-4d3e-ae65-ca272d741ea6,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on CAT D8 Bulldozer,True,Natasha Harmon,2026-07-30T15:19:17,2026-07-30T15:17:54
6c3a56cf-76e9-4c04-b839-f1b6be0656d5,4a5152a5-8633-4eee-8995-610a98395c35,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Yale GLP060VX Forklift,True,Robert Lane,2026-07-30T15:16:46,2026-07-30T15:15:12
b5142c33-21d8-4661-a9ea-9948099e2fa2,dcb4322b-5363-4b63-8ea1-80390dbad145,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Hyster H80FT Forklift,True,Amanda Little,2026-07-30T15:18:28,2026-07-30T15:19:14
549049a8-f8c9-4f04-968f-8412182e534f,076c8545-0d85-4f86-a808-068d13b09c31,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on Dynapac CA3500 Compactor,True,Elaine Taylor,2026-07-30T15:19:08,2026-07-30T15:17:56
9e10bca8-49f1-4f11-9ca6-26aad8685b86,0961860c-fcc2-4774-a7c3-024b5bbced09,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on CAT D8 Bulldozer,True,,2026-07-30T15:19:08,2026-07-30T15:14:19
f1f2128c-6324-4c30-ace9-a505f3085865,57c7795e-6fcf-4160-bc8c-b96d21cbee0b,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT 330 Excavator,True,James Murray,2026-07-30T15:17:26,2026-07-30T15:19:06
3bf45ee7-b2ea-40de-8e85-4cb8faa0137b,04282037-65b0-44dd-8e2f-73c14e494cda,battery_low,info,Battery Low Alert,Automated alert: battery low detected on CAT 770 Dump Truck,True,Dale Jordan,2026-07-30T15:15:18,2026-07-30T15:17:24
3ce31a10-218a-4409-942f-1ca8e36d5b2f,d47be452-5f36-4432-8ea6-8ca35b1706ff,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Komatsu WA320 Loader,True,Mark Golden,2026-07-30T15:18:35,2026-07-30T15:16:57
ca0f31d3-60f0-4748-9978-fb08bcb18fcd,4a319438-a622-4525-82e2-63c4e5e0c01f,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on JCB 457 Loader,True,Lisa Mckinney,2026-07-30T15:19:27,2026-07-30T15:19:11
54770b6e-e7ff-4857-9432-32ce850ae726,f2bac680-a9dc-420e-a636-9aaa6c9d3dae,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on MTU 12V4000 Generator,False,,2026-07-30T15:15:54,2026-07-30T15:15:39
b411022d-4b72-4b15-bad1-a41b541348e8,ca73949f-0806-42b8-b607-c709518f50f9,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on MTU 12V4000 Generator,True,,2026-07-30T15:17:14,2026-07-30T15:16:09
7647ed85-2f9d-418a-932e-66efe0dac070,e1fd70f6-627d-4e4b-83eb-9cdc932452ed,health_alert,info,Health Alert Alert,Automated alert: health alert detected on Liebherr LTM 1100 Crane,False,Joshua Cooke,2026-07-30T15:16:26,2026-07-30T15:15:57
4f2cac29-5087-4ce8-9589-47d1a0692a89,f1b4d8ee-ca3f-4950-8d28-3bd74f725346,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT 336 Excavator,True,David Reyes,2026-07-30T15:18:30,2026-07-30T15:14:23
0b3ee7de-ed33-4694-8f5c-7ec1f2ad1adc,8aa72d83-d7a5-4218-963b-decc182a5372,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Cummins QSX15 Generator,True,Heidi Herrera,2026-07-30T15:16:47,2026-07-30T15:17:22
c364a8ce-959c-41f8-b5a3-fe4fd432a936,e6b3a4a2-f5b4-4b1e-93fa-51ce22d4746f,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on Dynapac CA3500 Compactor,False,Keith Jenkins,2026-07-30T15:19:12,2026-07-30T15:15:12
b2106f78-9c09-4b44-a60a-aa6ab1d51755,a99138d7-fc1a-45db-abb6-6038260c9551,excessive_idle,emergency,Excessive Idle Alert,Automated alert: excessive idle detected on Manitowoc 999 Crane,True,Alexis Levine,2026-07-30T15:14:16,2026-07-30T15:14:22
d33f574e-5fad-428a-8710-26d364c737e8,8ede79e4-703c-4fab-bba4-5094bb0a2cc7,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Komatsu HM400 Dump Truck,False,Cody Marshall,2026-07-30T15:17:03,2026-07-30T15:15:50
39ad7427-2f24-4f50-a288-dd072f975cd9,1482514b-3688-436f-8f93-e40476c3feda,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on CAT 740 Dump Truck,True,Arthur Sanders,2026-07-30T15:16:44,2026-07-30T15:18:02
4f197aeb-5aac-4185-a641-535a4bb1bdd7,b7d44b63-8585-4eb2-a662-3a1acafa0e68,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on MTU 12V4000 Generator,True,Loretta Kirk,2026-07-30T15:18:09,2026-07-30T15:14:57
ef6b4adf-7f61-4ce6-9d8f-3e429ea9ffc3,a77dbbfa-51a1-4ce9-82b3-4e4fe12e64a2,health_alert,info,Health Alert Alert,Automated alert: health alert detected on Hamm HD 120 Compactor,True,Lee Johnson,2026-07-30T15:19:02,2026-07-30T15:16:17
5bc25774-c055-4456-bab6-7d5c501f0b7a,7bf4bee1-2430-439e-b790-26268f6ade58,battery_low,info,Battery Low Alert,Automated alert: battery low detected on Volvo A40 Dump Truck,False,Elizabeth Mccarty,2026-07-30T15:19:21,2026-07-30T15:18:24
92e4b84e-c9e8-4b75-b8c8-29c98a85ef71,eee8b666-c615-4da7-a05e-3c827d540624,unauthorized_movement,emergency,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Dynapac CA3500 Compactor,True,Kelly Baker,2026-07-30T15:19:40,2026-07-30T15:16:07
0641d56c-c574-46bf-8041-818d349a3f76,0aa11de9-1db1-4eae-a9b5-d924abe9c2a2,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Liebherr LTM 1100 Crane,True,Phyllis Mccarty,2026-07-30T15:14:03,2026-07-30T15:14:40
a3765288-62f9-47d0-a3d2-c1e47c5e38da,51b3034a-db90-4dc5-b018-566495db2589,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on CAT D6 Bulldozer,False,,2026-07-30T15:17:33,2026-07-30T15:16:52
ea2a1507-6146-443a-915c-8d8c906e2606,9755da49-9715-44bb-9451-f695a12990e6,battery_low,info,Battery Low Alert,Automated alert: battery low detected on Link-Belt TCC-750 Crane,True,Dr. John Galvan MD,2026-07-30T15:15:09,2026-07-30T15:15:57
91233fd3-ce8c-468d-a603-73cd3e955076,25ed9c6c-50c1-4aed-a7cb-50562f4ffc7f,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on John Deere 850K Bulldozer,True,Charles Bauer,2026-07-30T15:14:46,2026-07-30T15:19:08
de07cc79-c161-4206-9364-475c6b89aa6a,182f17bb-8846-415b-8c18-b7274902bd80,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Link-Belt TCC-750 Crane,False,Daniel Mckenzie,2026-07-30T15:19:54,2026-07-30T15:14:30
116cb8f3-b7ca-4ff5-86e5-07c893e575bc,d6404735-7330-4ec0-ab86-55b0da250958,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on Cummins QSX15 Generator,False,Carl George,2026-07-30T15:17:52,2026-07-30T15:14:38
2cb41332-9165-4e91-888d-8a475a3d9356,5f2cf8b3-200e-4e56-b3f1-e29f28dca3c3,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on Link-Belt TCC-750 Crane,True,Kayla Farley,2026-07-30T15:14:54,2026-07-30T15:19:54
5d02c23c-2f7e-46aa-95a9-21c905a80f88,bd8a6a23-7708-4053-a7fd-05e7c8f03798,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on Dynapac CA3500 Compactor,False,Jamie Mcdaniel,2026-07-30T15:19:19,2026-07-30T15:15:06
0c9012cf-cb5e-4ab0-8f01-1662e57e2778,210c0724-60bc-41f4-9acb-2ac925b626ad,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on CAT D8 Bulldozer,True,Kari Wilson,2026-07-30T15:18:11,2026-07-30T15:19:04
2bd258c4-3dce-4609-9905-4e359a7d2748,dafc1843-ef7c-45ed-8027-7a0fb93d8b7f,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on John Deere 850K Bulldozer,False,Brooke Frazier,2026-07-30T15:15:15,2026-07-30T15:18:17
35345eeb-3174-4d2e-a1a3-a127f89e2980,91eb547c-4954-4ad6-a700-7fbda71130ab,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on Hamm HD 120 Compactor,True,,2026-07-30T15:14:00,2026-07-30T15:18:34
c238357f-4441-4c1a-bff1-8a5b4f37ef96,6c041610-c5e7-42b5-99aa-99375af1b892,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on Komatsu D65 Bulldozer,False,Jose Smith,2026-07-30T15:14:20,2026-07-30T15:18:09
ca7639dc-4a57-4ef9-aa0e-b0ec0f3eb56a,d3aedb65-f345-4516-81cd-64256c51af14,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on John Deere 850K Bulldozer,True,,2026-07-30T15:18:53,2026-07-30T15:14:28
a04dc49e-1a63-4141-b7c3-82bc9d0b81ef,0e23fea6-ff21-41cd-8b6a-4f609072d564,battery_low,info,Battery Low Alert,Automated alert: battery low detected on CAT 770 Dump Truck,True,Richard Adams,2026-07-30T15:14:09,2026-07-30T15:15:32
c7d8b358-b4c8-45d9-bc45-4991ab995628,bb0fe6b8-0fe1-460a-9f6a-a46d0e37c137,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Hamm HD 120 Compactor,True,Sandra Krueger,2026-07-30T15:14:05,2026-07-30T15:17:05
f0cce4d2-0e74-4b44-aff4-7f2856194e6e,04282037-65b0-44dd-8e2f-73c14e494cda,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on CAT 770 Dump Truck,True,Vincent Watkins,2026-07-30T15:18:48,2026-07-30T15:17:19
248e9e00-17ec-4f8e-a748-4044c4b5e503,4f71b56f-b097-48ad-9638-8d2076107986,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Hamm HD 120 Compactor,False,Daniel Lowe,2026-07-30T15:14:06,2026-07-30T15:14:11
10193b25-6ae0-4761-af7a-645800e66423,d7a5d25c-f62d-4c8b-93eb-b9c95a477694,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT DP50 Forklift,True,Dawn Williams,2026-07-30T15:18:41,2026-07-30T15:15:53
12bb9776-26ed-43a2-be04-f3a9a59f0c68,fb6f7959-a44e-4091-a788-e0f162cf8991,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on CAT 950 Loader,False,,2026-07-30T15:19:12,2026-07-30T15:14:16
fa922145-0114-414a-89d0-3f6f79b47cfe,0f65b696-8a2c-4c6b-a171-c139dfaae23b,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on CAT 336 Excavator,True,Gregory Ibarra,2026-07-30T15:14:22,2026-07-30T15:14:42
f42ef59c-b905-4196-b594-dc9169a62229,a7037454-abe4-4fbb-9b42-86d1f7928404,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on MTU 12V4000 Generator,True,,2026-07-30T15:17:52,2026-07-30T15:17:15
51713b99-bf35-41b4-9001-a7f7df100d15,67bb39ff-2ab4-4470-85a5-4fb2bf5e4f06,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D6 Bulldozer,True,Troy Carter Jr.,2026-07-30T15:17:13,2026-07-30T15:15:19
90d65de0-64ab-4c0e-8b31-203b25d11b24,36abd37b-7941-4398-bc33-c6512a939d89,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Yale GLP060VX Forklift,True,Mrs. Rebecca Martin MD,2026-07-30T15:17:40,2026-07-30T15:19:55
6130ca1f-85ab-4e25-9a93-066aff2d23e1,7d00d229-9b3b-456a-9776-1b804b900d9b,battery_low,info,Battery Low Alert,Automated alert: battery low detected on Dynapac CA3500 Compactor,True,Diana Griffith,2026-07-30T15:18:52,2026-07-30T15:18:02
24f277f4-4067-4861-bac4-6b301d4a72cf,efd8c6bd-feec-4efe-9514-44559303c8ce,speed_violation,critical,Speed Violation Alert,Automated alert: speed violation detected on CAT 320 Excavator,True,Alexander Bean,2026-07-30T15:17:07,2026-07-30T15:19:37
a764152c-3de0-418e-b83a-dbf05ce6d164,9266e553-423b-4eb2-b73d-bb4fc3a7cb5f,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Hyster H80FT Forklift,False,Wesley Gutierrez,2026-07-30T15:17:59,2026-07-30T15:14:47
782f0e4a-6fbe-4e32-b5c2-bd88ab783970,fb8e252b-b60a-4ca7-93ef-511390a4a69b,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on Komatsu HM400 Dump Truck,True,Jessica Henderson,2026-07-30T15:14:51,2026-07-30T15:17:33
389d20f9-c763-44a5-b64a-65fceccfc23b,e84407b2-d536-491d-a2b0-40d25cf3973c,health_alert,critical,Health Alert Alert,Automated alert: health alert detected on Dynapac CA3500 Compactor,False,Victoria Scott,2026-07-30T15:18:09,2026-07-30T15:14:57
47d79457-b90a-49db-8904-18ab0be4ea4a,04282037-65b0-44dd-8e2f-73c14e494cda,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on CAT 770 Dump Truck,True,Erica Gibson,2026-07-30T15:15:54,2026-07-30T15:19:20
982e0610-5bbb-4ece-a02d-c1f96d7d49c6,ac859575-e0ab-4de6-9d1a-53324db062f4,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Toyota 8FGU25 Forklift,True,Jason Kim,2026-07-30T15:18:03,2026-07-30T15:16:28
9baae97e-83df-4c62-a3f7-ec7dca0f7334,ec4390c1-d585-4a47-a160-207344ae5b17,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Yale GLP060VX Forklift,True,Tanya Gilbert,2026-07-30T15:19:18,2026-07-30T15:18:31
da2b68c5-170b-42d5-b296-b94c5b24bfb7,eee8b666-c615-4da7-a05e-3c827d540624,fuel_low,emergency,Fuel Low Alert,Automated alert: fuel low detected on Dynapac CA3500 Compactor,True,Ashley Hernandez,2026-07-30T15:15:04,2026-07-30T15:17:00
f1b5821b-23c5-48e2-9c29-ee67da338d83,51b3034a-db90-4dc5-b018-566495db2589,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on CAT D6 Bulldozer,True,Mitchell Flynn,2026-07-30T15:16:32,2026-07-30T15:15:23
71320fe7-b259-4514-9330-00693e40df5c,0f5f81c4-0b1a-4ee8-be61-cc87d6573cdb,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on Komatsu HM400 Dump Truck,False,,2026-07-30T15:18:27,2026-07-30T15:19:25
137ff054-da5f-4265-a82c-2cc20ce09b33,7ec6d0a4-50b8-4c4c-987e-3f365800069e,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D6 Bulldozer,False,Anita Bruce,2026-07-30T15:19:49,2026-07-30T15:16:11
a9da9421-01e7-4ecb-8bf7-4235a889b7dd,c48d4d39-f7d0-4924-8e75-bb6a64ece904,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Bomag BW 213 Compactor,True,,2026-07-30T15:16:00,2026-07-30T15:15:49
443cffd9-c063-4eaf-82b0-42ea30b952af,b6fddce9-34b6-4d7e-9a08-ec7ea6fe4fe1,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT DP50 Forklift,True,,2026-07-30T15:14:56,2026-07-30T15:19:07
6aaefbd4-c22f-4e34-91d1-a666aa8084f5,67bb39ff-2ab4-4470-85a5-4fb2bf5e4f06,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on CAT D6 Bulldozer,True,,2026-07-30T15:19:31,2026-07-30T15:16:40
7752313a-8e71-4485-ad53-4cd9976ecb0d,c00156b5-55c9-433a-bc23-a9d3164af256,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on Dynapac CA3500 Compactor,False,,2026-07-30T15:18:14,2026-07-30T15:16:54
cf070721-b802-42ae-840c-2c5ceca93c62,e2a6e5bf-afa9-4fa2-a0a8-326ffc691ff4,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on Cummins QSX15 Generator,True,Tracy Morales,2026-07-30T15:14:41,2026-07-30T15:14:17
52fe0758-5357-4ba4-a6c0-3e8e60d71f58,ffd0e402-12a8-4158-9c2a-4d41ba961885,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on CAT 950 Loader,True,Tina Kemp,2026-07-30T15:19:51,2026-07-30T15:18:55
d5b885f4-e29c-4a28-8ca1-212ef97c182f,37a7394a-f830-4d93-997d-4d667c7f80b0,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Volvo A40 Dump Truck,True,,2026-07-30T15:17:04,2026-07-30T15:19:42
fda445d5-8b8d-4dca-aa65-3f2a17190f6d,d365d6ff-2b94-4722-b385-7cb32353367d,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Link-Belt TCC-750 Crane,True,Lance Curtis DVM,2026-07-30T15:16:12,2026-07-30T15:14:18
fa3232db-b100-4351-9a84-c0cfb55cea83,ac859575-e0ab-4de6-9d1a-53324db062f4,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Toyota 8FGU25 Forklift,False,,2026-07-30T15:16:30,2026-07-30T15:15:29
